n_targets	n_bootstraps	n_processed	n_pseudoaligned	n_unique	p_pseudoaligned	p_unique	kallisto_version	index_version	start_time	call	sample_accession	nCount_RNA	nFeature_RNA	percent_mt
142604	0	335666	22256	10512	6.6	3.1	0.46.2	10	Thu Jan 21 18:47:11 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385675/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598726_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598726_2.fastq.gz	SRS4385675	15419.445775856018	1734	2.498731832523406
142604	0	285350	13290	7660	4.7	2.7	0.46.2	10	Thu Jan 21 18:37:29 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385676/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598727_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598727_2.fastq.gz	SRS4385676	8603.504628743665	1284	7.2827670471247945
142604	0	172213	8301	4693	4.8	2.7	0.46.2	10	Thu Jan 21 18:03:16 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385677/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598728_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598728_2.fastq.gz	SRS4385677	5747.775803727326	1431	4.83491213800975
142604	0	248233	12467	7349	5	3	0.46.2	10	Thu Jan 21 18:14:54 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385678/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598729_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598729_2.fastq.gz	SRS4385678	8178.207909865154	1517	6.856477680441431
142604	0	482084	24910	13516	5.2	2.8	0.46.2	10	Thu Jan 21 18:26:31 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385679/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598730_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598730_2.fastq.gz	SRS4385679	17549.029605718675	2799	1.8986600255744157
142604	0	250351	12044	6634	4.8	2.6	0.46.2	10	Thu Jan 21 19:01:47 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385680/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598731_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598731_2.fastq.gz	SRS4385680	8779.60930503985	1888	3.3103329533486665
142604	0	359450	19811	9976	5.5	2.8	0.46.2	10	Thu Jan 21 17:58:01 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385681/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598732_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598732_2.fastq.gz	SRS4385681	14138.521940468701	2807	3.6628857116787974
142604	0	397724	19281	10744	4.8	2.7	0.46.2	10	Thu Jan 21 18:47:10 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385682/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598733_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598733_2.fastq.gz	SRS4385682	13494.220408478728	2215	3.3989661952743186
142604	0	273250	12993	7411	4.8	2.7	0.46.2	10	Thu Jan 21 19:09:35 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385683/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598734_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598734_2.fastq.gz	SRS4385683	8721.317924889772	1879	5.910567696756853
142604	0	358924	18801	11588	5.2	3.2	0.46.2	10	Thu Jan 21 18:11:24 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385684/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598735_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598735_2.fastq.gz	SRS4385684	11665.367136440565	1613	9.273456954652543
142604	0	502734	26182	16238	5.2	3.2	0.46.2	10	Thu Jan 21 18:33:25 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385685/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598736_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598736_2.fastq.gz	SRS4385685	16895.24840648873	1950	6.32599991598539
142604	0	657956	36540	20137	5.6	3.1	0.46.2	10	Thu Jan 21 19:06:35 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385686/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598737_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598737_2.fastq.gz	SRS4385686	26150.75247460135	3468	2.096825322837518
142604	0	681391	40956	20167	6	3	0.46.2	10	Thu Jan 21 18:26:29 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385687/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598739_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598739_2.fastq.gz	SRS4385687	29542.787179785926	2895	1.4853984403349036
142604	0	492316	29031	13974	5.9	2.8	0.46.2	10	Thu Jan 21 18:30:40 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385688/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598738_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598738_2.fastq.gz	SRS4385688	20360.36293243519	2089	1.023187163663607
142604	0	266579	13768	7682	5.2	2.9	0.46.2	10	Thu Jan 21 18:58:36 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385689/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598740_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598740_2.fastq.gz	SRS4385689	9468.017876379477	1567	4.3616647686127425
142604	0	803384	48772	25321	6.1	3.2	0.46.2	10	Thu Jan 21 19:18:57 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385690/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598741_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598741_2.fastq.gz	SRS4385690	34919.294117893085	3445	1.2995686524128995
142604	0	433052	27491	13243	6.3	3.1	0.46.2	10	Thu Jan 21 18:52:15 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385691/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598742_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598742_2.fastq.gz	SRS4385691	18381.95259932183	1970	1.2795874580194369
142604	0	438344	27138	13101	6.2	3	0.46.2	10	Thu Jan 21 18:44:55 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385692/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598743_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598743_2.fastq.gz	SRS4385692	18919.517110446603	2371	1.778778485916948
142604	0	750685	50411	24071	6.7	3.2	0.46.2	10	Thu Jan 21 19:06:34 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385693/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598744_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598744_2.fastq.gz	SRS4385693	37787.797363271005	3458	1.9175687670652741
142604	0	637708	34026	19269	5.3	3	0.46.2	10	Thu Jan 21 18:21:07 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385694/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598745_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598745_2.fastq.gz	SRS4385694	23570.914765801524	3245	2.8681593680906556
142604	0	626825	44616	21982	7.1	3.5	0.46.2	10	Thu Jan 21 19:11:48 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385695/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598746_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598746_2.fastq.gz	SRS4385695	32550.035420786622	3090	1.4865050797794397
142604	0	839423	51016	25192	6.1	3	0.46.2	10	Thu Jan 21 18:30:42 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385696/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598747_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598747_2.fastq.gz	SRS4385696	38132.335928726425	3596	2.023760100725028
142604	0	451074	25639	13421	5.7	3	0.46.2	10	Thu Jan 21 19:01:47 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385697/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598748_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598748_2.fastq.gz	SRS4385697	18267.568901907533	2803	1.2634339097847858
142604	0	169814	8858	5496	5.2	3.2	0.46.2	10	Thu Jan 21 18:17:50 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385698/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598749_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598749_2.fastq.gz	SRS4385698	5509.219491635659	1050	6.466877940530627
142604	0	501751	27964	14867	5.6	3	0.46.2	10	Thu Jan 21 18:30:43 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385699/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598750_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598750_2.fastq.gz	SRS4385699	19639.766203907868	3071	2.3557128694736797
142604	0	445148	26403	12828	5.9	2.9	0.46.2	10	Thu Jan 21 19:01:45 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385700/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598751_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598751_2.fastq.gz	SRS4385700	19897.781804568604	2892	2.015975016410614
142604	0	176976	8780	5761	5	3.3	0.46.2	10	Thu Jan 21 19:04:03 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385701/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598752_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598752_2.fastq.gz	SRS4385701	5603.709796740443	1005	7.61093838671094
142604	0	450034	22732	12928	5.1	2.9	0.46.2	10	Thu Jan 21 18:03:15 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385702/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598753_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598753_2.fastq.gz	SRS4385702	16059.495983074032	2354	3.284181524475485
142604	0	321328	15910	9594	5	3	0.46.2	10	Thu Jan 21 18:35:38 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385703/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598754_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598754_2.fastq.gz	SRS4385703	10420.420167156451	1700	3.9675022059385707
142604	0	298911	14417	8674	4.8	2.9	0.46.2	10	Thu Jan 21 19:01:44 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385704/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598755_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598755_2.fastq.gz	SRS4385704	8939.19766721571	1357	5.99685475091379
142604	0	454173	24003	13110	5.3	2.9	0.46.2	10	Thu Jan 21 18:33:25 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385705/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598756_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598756_2.fastq.gz	SRS4385705	16349.235918683466	2100	2.9835828562640248
142604	0	358877	17810	10912	5	3	0.46.2	10	Thu Jan 21 19:01:47 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385706/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598758_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598758_2.fastq.gz	SRS4385706	11369.75959015154	1834	7.822940256102153
142604	0	583867	32152	16300	5.5	2.8	0.46.2	10	Thu Jan 21 18:14:56 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385707/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598757_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598757_2.fastq.gz	SRS4385707	23166.919986738536	3119	1.9197204473213663
142604	0	607695	31823	16281	5.2	2.7	0.46.2	10	Thu Jan 21 18:44:54 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385708/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598759_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598759_2.fastq.gz	SRS4385708	22485.712920194135	2599	0.9377982843969325
142604	0	311613	16419	8702	5.3	2.8	0.46.2	10	Thu Jan 21 19:19:01 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385709/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598761_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598761_2.fastq.gz	SRS4385709	11669.925424682899	1730	0.0978497169814629
142604	0	295401	14362	8424	4.9	2.9	0.46.2	10	Thu Jan 21 19:06:35 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385710/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598760_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598760_2.fastq.gz	SRS4385710	9897.168949795228	1870	4.8084295864207345
142604	0	666218	40618	19148	6.1	2.9	0.46.2	10	Thu Jan 21 18:17:49 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385711/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598762_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598762_2.fastq.gz	SRS4385711	30371.23314276938	2694	1.6729617056097885
142604	0	763453	46479	22385	6.1	2.9	0.46.2	10	Thu Jan 21 18:54:41 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385712/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598763_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598763_2.fastq.gz	SRS4385712	33209.76328553778	3947	2.002149170059141
142604	0	669993	40085	20195	6	3	0.46.2	10	Thu Jan 21 18:06:09 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385713/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598764_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598764_2.fastq.gz	SRS4385713	28758.843840899128	2881	1.9534902136818153
142604	0	645535	38760	21364	6	3.3	0.46.2	10	Thu Jan 21 18:11:21 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385714/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598766_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598766_2.fastq.gz	SRS4385714	26379.39364319243	3054	2.7819297514042054
142604	0	556408	29559	14775	5.3	2.7	0.46.2	10	Thu Jan 21 19:03:59 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385715/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598765_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598765_2.fastq.gz	SRS4385715	21102.933645535195	2847	2.352268686136082
142604	0	591353	30428	16982	5.1	2.9	0.46.2	10	Thu Jan 21 18:57:08 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385716/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598767_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598767_2.fastq.gz	SRS4385716	21288.557012019755	2878	1.9604093399301963
142604	0	263652	13116	7460	5	2.8	0.46.2	10	Thu Jan 21 18:35:37 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385717/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598769_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598769_2.fastq.gz	SRS4385717	9236.464792661229	1838	4.684357161668328
142604	0	499543	26312	13755	5.3	2.8	0.46.2	10	Thu Jan 21 18:58:35 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385718/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598768_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598768_2.fastq.gz	SRS4385718	19118.159489845442	2772	1.973946813240289
142604	0	209081	10050	5610	4.8	2.7	0.46.2	10	Thu Jan 21 18:44:54 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385719/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598770_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598770_2.fastq.gz	SRS4385719	6901.50894097691	1604	5.857745073684931
142604	0	488157	27551	13130	5.6	2.7	0.46.2	10	Thu Jan 21 19:01:45 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385720/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598771_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598771_2.fastq.gz	SRS4385720	20306.801101612506	3110	1.6970747794079422
142604	0	427462	20245	12058	4.7	2.8	0.46.2	10	Thu Jan 21 19:11:48 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385721/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598773_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598773_2.fastq.gz	SRS4385721	12917.044707352574	2324	6.509528449037434
142604	0	362851	18227	10288	5	2.8	0.46.2	10	Thu Jan 21 17:57:59 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385722/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598772_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598772_2.fastq.gz	SRS4385722	12631.641273813717	2241	2.6738077236263105
142604	0	487868	26176	13986	5.4	2.9	0.46.2	10	Thu Jan 21 18:37:29 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385723/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598774_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598774_2.fastq.gz	SRS4385723	18203.37040609993	2630	2.1487910824960483
142604	0	361214	17990	11050	5	3.1	0.46.2	10	Thu Jan 21 17:55:17 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385724/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598775_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598775_2.fastq.gz	SRS4385724	11442.677439502746	1578	9.863645164929576
142604	0	525633	30738	14360	5.8	2.7	0.46.2	10	Thu Jan 21 18:58:36 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385725/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598776_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598776_2.fastq.gz	SRS4385725	20417.326663521002	2111	4.818290446210395
142604	0	35292	3126	1233	8.9	3.5	0.46.2	10	Thu Jan 21 17:58:02 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385726/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598778_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598778_2.fastq.gz	SRS4385726	2166.8151310444664	675	3.9535523253756524
142604	0	444064	24973	12106	5.6	2.7	0.46.2	10	Thu Jan 21 18:06:16 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385727/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598777_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598777_2.fastq.gz	SRS4385727	17396.0578506214	2366	0.5429198431679525
142604	0	537798	30333	14021	5.6	2.6	0.46.2	10	Thu Jan 21 18:23:54 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385728/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598779_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598779_2.fastq.gz	SRS4385728	22137.63784124554	2538	1.2707957462193795
142604	0	517554	30123	14078	5.8	2.7	0.46.2	10	Thu Jan 21 18:47:13 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385729/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598781_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598781_2.fastq.gz	SRS4385729	20935.233139409836	2184	2.5170007254805973
142604	0	636532	34922	16684	5.5	2.6	0.46.2	10	Thu Jan 21 18:23:55 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385730/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598780_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598780_2.fastq.gz	SRS4385730	24950.638977792423	2920	2.3053409594518217
142604	0	26463	4732	1916	17.9	7.2	0.46.2	10	Thu Jan 21 18:44:55 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385731/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598782_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598782_2.fastq.gz	SRS4385731	3222.5201520905334	1276	4.013131459119166
142604	0	666337	39768	20615	6	3.1	0.46.2	10	Thu Jan 21 18:33:23 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS4385732/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR8598783_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR8598783_2.fastq.gz	SRS4385732	28813.648501768734	3353	1.4070460392237834
